DATE,SYMBOL,SERIES,LAST_PRICE,LOWER_BAND,UPPER_BAND,BAND_PCT,BAND_LABEL,ASM_CODE,ASM_TYPE,ASM_STAGE,ASM_LABEL
2026-05-17,SMARTWORKS,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SMCGLOBAL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SML100CASE,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SMLT,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SMSPHARMA,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SNOWMAN,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SNXT30BEES,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SNXT50BETA,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SOBHA,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SOLARA,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SOLARWORLD,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SOLEX,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SOMANYCERA,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SOMICONVEY,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SONAMLTD,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SONATSOFTW,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SOTL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SOUTHBANK,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SOUTHWEST,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SPAL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SPANDANA,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SPARC,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SPCL,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,SPCON,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,SPEB,SM,0,0,0,20,20%,11,STASM,I,STASM-I
2026-05-17,SPECIALITY,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SPECTRUM,EQ,0,0,0,20,20%,11,STASM,I,STASM-I
2026-05-17,SPENCERS,EQ,0,0,0,20,20%,21,LTASM,I,LTASM-I
2026-05-17,SPIC,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SPLIL,EQ,0,0,0,20,20%,11,STASM,I,STASM-I
2026-05-17,SPLPETRO,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SPMLINFRA,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SPORTKING,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SRD,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SREEL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SRGHFL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SRHHYPOLTD,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SRIVASAVI,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,SRM,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SRTL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SSDL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SSEGL,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,SSFL,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,SSFLPP,E1,0,0,0,20,20%,0,NONE,,
2026-05-17,SSWL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,STALLION,EQ,0,0,0,20,20%,11,STASM,I,STASM-I
2026-05-17,STANLEY,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,STAR,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,STARCEMENT,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,STARHEALTH,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,STARPAPER,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,STARTECK,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,STCINDIA,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,STEELCAS,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,STEELCITY,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,STEELXIND,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,STEL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,STOVEKRAFT,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,STRIDERS,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,STUDDS,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,STYLAMIND,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,STYLEBAAZA,EQ,0,0,0,20,20%,11,STASM,I,STASM-I
2026-05-17,STYRENIX,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SUBAHOTELS,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,SUBROS,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SUDARCOLOR,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SUDARSCHEM,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SUKHJITS,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SULA,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SUMICHEM,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SUMMITSEC,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SUNCLAY,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SUNDARAM,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SUNDARMFIN,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SUNDRMBRAK,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SUNDRMFAST,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SUNDROP,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SUNREST,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,SUNTECH,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,SUNTECK,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SUNTV,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SUPERHOUSE,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SUPERSPIN,EQ,0,0,0,20,20%,21,LTASM,I,LTASM-I
2026-05-17,SUPRAJIT,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SUPREME,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SUPRIYA,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SURAJEST,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SURAJLTD,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SURAKSHA,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SURANASOL,EQ,0,0,0,20,20%,21,LTASM,I,LTASM-I
2026-05-17,SURANAT&P,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SURYALA,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SURYALAXMI,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SURYAROSNI,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SURYODAY,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SUTLEJTEX,EQ,0,0,0,20,20%,11,STASM,I,STASM-I
2026-05-17,SUVEN,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SUYOG,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SVLL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SWANCORP,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SWARAJ,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,SWARAJENG,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SWELECTES,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SWSOLAR,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SYMPHONY,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SYNCOMF,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SYNGENE,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SYRMA,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,SYSTANGO,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,TAALTECH,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TAINWALCHM,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TAJGVK,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TALBROAUTO,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TAMBOLIIN,EQ,0,0,0,20,20%,11,STASM,I,STASM-I
2026-05-17,TANLA,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TARACHAND,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TARC,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TARIL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TARSONS,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TASTYBITE,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TATACHEM,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TATACOMM,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TATAGOLD,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TATAINVEST,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TATATECH,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TATSILV,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TATVA,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TAURIAN,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,TBI,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,TBOTEK,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TBZ,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TCC,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TCI,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TCIEXP,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TCL,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,TCPLPACK,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TDPOWERSYS,EQ,0,0,0,20,20%,21,LTASM,I,LTASM-I
2026-05-17,TEAMGTY,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TEAMLEASE,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TECH,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TECHD,SM,0,0,0,20,20%,21,LTASM,I,LTASM-I
2026-05-17,TECHNOE,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TECILCHEM,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TEGA,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TEJASNET,EQ,0,0,0,20,20%,11,STASM,I,STASM-I
2026-05-17,TEMBO,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TENNIND,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TEXINFRA,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TEXMOPIPES,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TEXRAIL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TFCILTD,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TFL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TGBHOTELS,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,THACKER,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,THANGAMAYL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,THEINVEST,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,THEJO,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,THEMISMED,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,THERMAX,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,THOMASCOOK,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,THOMASCOTT,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,THYROCARE,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TI,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TIIL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TIL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TILPP,E1,0,0,0,20,20%,0,NONE,,
2026-05-17,TIMETECHNO,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TIMEX,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TIMKEN,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TINNARUBR,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TIPSFILMS,EQ,0,0,0,20,20%,21,LTASM,I,LTASM-I
2026-05-17,TIPSMUSIC,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TIRUMALCHM,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TITAGARH,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TMB,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TMCV,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TNIDETF,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TNPETRO,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TNPL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TNTELE,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TOLINS,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TOP100CASE,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TOP10ADD,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TOP15IETF,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TOP20,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TORNTPOWER,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TOTAL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TOUCHWOOD,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TPLPLASTEH,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TRACXN,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TRANSPEK,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TRANSRAILL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TRANSTEEL,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,TRANSWORLD,EQ,0,0,0,20,20%,21,LTASM,I,LTASM-I
2026-05-17,TREL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TRF,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TRIDENT,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TRIGYN,EQ,0,0,0,20,20%,21,LTASM,I,LTASM-I
2026-05-17,TRITURBINE,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TRIVENI,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TRUALT,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TRUST,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,TSC,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,TSFINV,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TTKHLTCARE,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TTKPRESTIG,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TTML,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TUNWAL,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,TVSELECT,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TVSHLTD,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TVSINVIT,IV,0,0,0,20,20%,0,NONE,,
2026-05-17,TVSSRICHAK,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TVTODAY,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,TWCGOLDETF,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,UBL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,UCAL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,UCOBANK,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,UDS,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,UFBL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,UFLEX,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,UFO,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,UGARSUGAR,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,UGROCAP,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,UHTL,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,UJJIVANSFB,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,ULTRAMAR,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,UMA,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,UMIYA-MRO,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,UNICHEMLAB,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,UNIDT,EQ,0,0,0,20,20%,11,STASM,I,STASM-I
2026-05-17,UNIECOM,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,UNIENTER,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,UNILEX,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,UNIONGOLD,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,UNIPARTS,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,UNITEDPOLY,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,UNITEDTEA,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,UNIVASTU,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,UNIVCABLES,EQ,0,0,0,20,20%,11,STASM,I,STASM-I
2026-05-17,URBAN,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,URBANCO,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,URJA,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,USHAFIN,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,USHAMART,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,UTIAMC,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,UTKARSHBNK,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,UTSSAV,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,UTTAMSUGAR,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,UYFINCORP,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,V2RETAIL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VADILALIND,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VAIBHAVGBL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VAKRANGEE,EQ,0,0,0,20,20%,11,STASM,I,STASM-I
2026-05-17,VAL30IETF,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VALIANTORG,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VALUE,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VARDHACRLC,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VARROC,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VASWANI,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VDEAL,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,VEEDOL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VELJAN,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VENKEYS,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VENUSPIPES,EQ,0,0,0,20,20%,11,STASM,I,STASM-I
2026-05-17,VERANDA,EQ,0,0,0,20,20%,11,STASM,I,STASM-I
2026-05-17,VERTIS,IV,0,0,0,20,20%,0,NONE,,
2026-05-17,VERTOZ,EQ,0,0,0,20,20%,21,LTASM,I,LTASM-I
2026-05-17,VESUVIUS,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VETO,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VGINFOTECH,SM,0,0,0,20,20%,11,STASM,I,STASM-I
2026-05-17,VGL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VGUARD,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VHL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VICTORYEV,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,VIDHIING,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VIESL,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,VIGOR,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,VIJAYA,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VIKRAMSOLR,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VIKRAN,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VILAS,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,VIMTALABS,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VINATIORGA,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VINCOFE,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VINDHYATEL,EQ,0,0,0,20,20%,11,STASM,I,STASM-I
2026-05-17,VINNY,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VINSYS,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,VINYAS,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,VIPIND,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VISAKAIND,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VISHNU,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VISHNUINFR,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,VIVIANA,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,VIVIDEL,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,VIYASH,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VLSFINANCE,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VMARCIND,SM,0,0,0,20,20%,11,STASM,I,STASM-I
2026-05-17,VMART,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VOLERCAR,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,VOLTAMP,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VRAJ,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VRLLOG,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VSSL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VSTIND,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VSTL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VSTTILLERS,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,VTL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,WAAREERTL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,WABAG,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,WAKEFIT,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,WALCHANNAG,EQ,0,0,0,20,20%,11,STASM,I,STASM-I
2026-05-17,WCIL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,WEALTH,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,WEIZMANIND,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,WELCORP,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,WELENT,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,WELINV,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,WELSPLSOL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,WELSPUNLIV,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,WENDT,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,WESTLIFE,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,WEWORK,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,WHEELS,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,WHIRLPOOL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,WILLAMAGOR,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,WIMPLAST,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,WINDLAS,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,WINDMACHIN,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,WINSOL,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,WIPL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,WOCKPHARMA,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,WONDERLA,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,WORTHPERI,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,WPIL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,WSI,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,WSTCSTPAPR,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,WTICAB,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,XCHANGING,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,XELPMOC,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,XPROINDIA,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,XTGLOBAL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,YASHO,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,YASHOPTICS,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,YATHARTH,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,YATRA,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,YCCL,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,YUKEN,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,ZAGGLE,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,ZEAL,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,ZEEL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,ZEELEARN,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,ZENITHDRUG,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,ZENSARTECH,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,ZENTEC,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,ZFCVINDIA,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,ZFSTEERING,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,ZODIACLOTH,EQ,0,0,0,20,20%,21,LTASM,I,LTASM-I
2026-05-17,ZOTA,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,ZSARACOM,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,ZTECH,SM,0,0,0,20,20%,0,NONE,,
2026-05-17,ZUARI,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,ZUARIIND,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,ZYDUSWELL,EQ,0,0,0,20,20%,0,NONE,,
2026-05-17,EFCIL-RE,BE,0,0,0,40,40%,0,NONE,,
2026-05-17,360ONE,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,ABB,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,ABCAPITAL,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,ADANIENSOL,EQ,0,0,0,0,No Band,11,STASM,I,STASM-I
2026-05-17,ADANIENT,EQ,0,0,0,0,No Band,0,NONE,,
2026-05-17,ADANIGREEN,EQ,0,0,0,0,No Band,0,NONE,,
